,customer_id,age,gender,name
53676,C121657,42,Mujer,Juliana Ramírez
53677,C129726,36,Mujer,Paola Salazar
53678,C761704,54,Mujer,María Alejandra Arias
53679,C265085,54,Hombre,Miguel Ángel Mejía
53680,C244352,35,Hombre,Sebastián Quintero
53681,C437037,65,Hombre,Carlos Muñoz
53682,C255284,44,Hombre,Luis Fernando Parra
53683,C592734,56,Hombre,Santiago José Ortiz
53684,C765690,52,Mujer,Liliana Montoya
53685,C223768,25,Hombre,Juan Esteban Arias
53686,C272924,25,Mujer,Catalina Montoya
53687,C135731,66,Mujer,Manuela Restrepo
53688,C266470,22,Hombre,Andrés Castro
53689,C184099,62,Mujer,María José Cárdenas
53690,C572210,56,Hombre,Juan David Cárdenas
53691,C527766,64,Hombre,Jhon Jairo García
53692,C408757,39,Hombre,Martín Ortiz
53693,C265461,28,Mujer,Dulce María Cruz
53694,C266531,68,Mujer,Carolina Romero
53695,C562624,69,Hombre,Juan Sebastián Moreno
53696,C287298,58,Mujer,Lorena Valencia
53697,C243753,34,Mujer,Juliana Pineda
53698,C294917,53,Mujer,Ana Ríos
53699,C327610,68,Hombre,Camilo Díaz
53700,C105778,54,Mujer,María Fernanda Pérez
53701,C322551,62,Mujer,Juliana Cárdenas
53702,C803336,66,Mujer,Luciana Pérez
53703,C173901,68,Mujer,Sara Sofía Cardona
53704,C299439,36,Hombre,Ivan Moreno
53705,C565212,32,Mujer,Sara Valentina Osorio
53706,C858719,58,Mujer,Sandra González
53707,C157189,67,Mujer,Isabel Guerrero
53708,C319550,49,Hombre,Oscar Botero
53709,C191719,33,Mujer,Carolina Álvarez
53710,C250828,18,Mujer,Ximena Mesa
53711,C611789,46,Mujer,Isabella Martínez
53712,C346414,19,Mujer,Andrea Rodríguez
53713,C490875,46,Mujer,Sara López
53714,C491423,29,Hombre,Diego Alejandro Díaz
53715,C112519,64,Mujer,Ana Pineda
53716,C126927,54,Hombre,Tomás Martínez
53717,C427369,31,Mujer,Isabella Ochoa
53718,C218814,64,Hombre,Víctor Manuel Ángel
53719,C971082,25,Hombre,Diego Guerrero
53720,C126918,32,Hombre,Juan José Cardona
53721,C256147,57,Mujer,Ana Sofía Ruiz
53722,C779054,24,Hombre,Nicolas Bedoya
53723,C234764,69,Hombre,Jhon Jairo Mejía
53724,C317359,43,Hombre,Simón Marín
53725,C151109,43,Mujer,Alejandra Castañeda
53726,C916151,44,Hombre,Camilo Aguirre
53727,C231739,66,Mujer,Liliana Franco
53728,C323638,45,Mujer,Sara Valentina Vega
53729,C885243,48,Mujer,María Victoria Londoño
53730,C136344,24,Mujer,María Camila López
53731,C309727,54,Hombre,Simón Arias
53732,C240147,53,Hombre,Juan Pablo Mejía
53733,C295743,29,Mujer,María Arias
53734,C247286,57,Hombre,Carlos Martínez
53735,C325538,42,Mujer,Ximena Parra
53736,C170007,65,Hombre,Javier Mora
53737,C104407,37,Hombre,Carlos Alberto García
53738,C287086,52,Hombre,Juan Sebastián Mendoza
53739,C139400,45,Mujer,Antonella Rincón
53740,C470967,39,Mujer,Natalia Zapata
53741,C195530,67,Mujer,Danna Sofía Aguirre
53742,C183841,24,Hombre,Camilo Moreno
53743,C224741,19,Mujer,Ana Sofía Ruiz
53744,C280185,62,Mujer,Patricia Soto
53745,C581708,60,Mujer,Sofía Pineda
53746,C119892,65,Mujer,Luz Marina Cárdenas
53747,C476535,36,Hombre,Miguel Valencia
53748,C547044,63,Mujer,Juliana Hernández
53749,C324048,32,Mujer,Valeria Cárdenas
53750,C250803,46,Hombre,Miguel Ángel Vega
53751,C363056,44,Hombre,Alejandro Castañeda
53752,C230983,44,Mujer,María Paula Cárdenas
53753,C339927,38,Mujer,Sara Arias
53754,C146752,65,Hombre,Diego Alejandro Henao
53755,C645989,57,Mujer,Alejandra Gutiérrez
53756,C709205,24,Mujer,Danna Sofía Mora
53757,C127019,21,Hombre,José Luis Guerrero
53758,C242454,63,Hombre,Mario Rincón
53759,C228535,26,Hombre,Esteban Parra
53760,C188949,37,Mujer,María Isabel Rodríguez
53761,C219012,58,Mujer,Alejandra Muñoz
53762,C204717,62,Mujer,María Camila López
53763,C126241,65,Mujer,Danna Sofía Marín
53764,C382453,59,Hombre,Juan José Guerrero
53765,C489311,25,Hombre,Javier Pérez
53766,C245678,49,Mujer,Luz Marina Restrepo
53767,C176164,69,Hombre,Gabriel Salazar
53768,C927337,54,Hombre,Carlos Andrés Londoño
53769,C278190,20,Hombre,Carlos Andrés Ramírez
53770,C270659,27,Mujer,Isabel Restrepo
53771,C120578,53,Hombre,Andrés Ríos
53772,C461327,42,Mujer,Paula Sánchez
53773,C173390,67,Hombre,David Torres
53774,C277796,39,Hombre,Jorge Cárdenas
53775,C111653,62,Mujer,Ana Lucía Hernández
53776,C282777,37,Mujer,Ana Lucía Pérez
53777,C149290,64,Mujer,Danna Sofía Gómez
53778,C155531,37,Mujer,Monica Guerrero
53779,C334772,42,Mujer,Sandra Milena Franco
53780,C104720,63,Mujer,Diana Pineda
53781,C294064,36,Mujer,Alejandra Cárdenas
53782,C266002,39,Mujer,Valeria Quintero
53783,C525978,34,Hombre,Miguel Ángel Valencia
53784,C123058,47,Mujer,María Ángel
53785,C631600,24,Hombre,Hector Guerrero
53786,C126072,23,Hombre,Daniel Ramírez
53787,C244502,63,Mujer,María Guerrero
53788,C133303,59,Mujer,María José Mesa
53789,C317198,34,Mujer,Sara Sofía Mendoza
53790,C325672,55,Hombre,Cristian Valencia
53791,C222784,28,Hombre,Juan Camilo Vargas
53792,C187112,58,Mujer,María Isabel Pineda
53793,C266901,31,Mujer,Sara Sofía Suárez
53794,C253859,69,Mujer,Laura Valentina Quintero
53795,C134826,32,Hombre,Luis Fernando Peña
53796,C324559,34,Hombre,José Luis Cárdenas
53797,C211459,36,Mujer,Gloria Marín
53798,C301962,20,Mujer,Ana Ríos
53799,C276827,27,Mujer,Leidy Johanna Jiménez
53800,C175788,37,Mujer,Guadalupe Hernández
53801,C167975,27,Mujer,María Paula Castañeda
53802,C800803,38,Hombre,Andrés Felipe Escobar
53803,C888104,27,Hombre,Juan David Botero
53804,C336488,18,Hombre,Carlos Andrés Cárdenas
53805,C787552,35,Mujer,Laura Sofía García
53806,C223955,64,Hombre,Sebastián Correa
53807,C146735,40,Mujer,Andrea Pérez
53808,C334790,28,Mujer,María Camila Vargas
53809,C136203,39,Mujer,María Camila López
53810,C175877,50,Mujer,Clara Inés Montoya
53811,C261149,43,Mujer,Luz Marina Peña
53812,C230510,22,Hombre,Brayan Stiven Ochoa
53813,C329477,43,Mujer,María Isabel Zapata
53814,C361259,69,Mujer,Diana Ochoa
53815,C877800,44,Mujer,Camila Ramírez
53816,C146334,54,Hombre,Juan Camilo Escobar
53817,C476507,32,Hombre,Gabriel González
53818,C201375,21,Hombre,Daniel Alejandro Gómez
53819,C258015,64,Mujer,Antonella Gutiérrez
53820,C835466,55,Mujer,Catalina Parra
53821,C154312,68,Hombre,Carlos Andrés Montoya
53822,C167196,21,Mujer,Gloria Salazar
53823,C219734,57,Mujer,María Fernanda Ramírez
53824,C497533,43,Mujer,Leidy Johanna Botero
53825,C135246,62,Hombre,Santiago José Gómez
53826,C206185,33,Mujer,Claudia Torres
53827,C463853,19,Hombre,Oscar Soto
53828,C154637,38,Mujer,Paula Franco
53829,C105510,57,Mujer,Gabriela Torres
53830,C105515,43,Mujer,Lorena Ortiz
53831,C333131,34,Mujer,María Paula Vargas
53832,C130868,36,Hombre,Francisco Ochoa
53833,C248677,55,Mujer,Clara Inés González
53834,C159111,36,Mujer,Valentina Rincón
53835,C338502,51,Hombre,Esteban Rojas
53836,C340580,34,Mujer,Ana Sofía Hernández
53837,C309078,58,Mujer,Sandra Díaz
53838,C441446,48,Hombre,Jorge Rojas
53839,C174625,63,Mujer,Sandra Escobar
53840,C562046,21,Hombre,Carlos Alberto Martínez
53841,C145958,49,Mujer,Antonella Rojas
53842,C391367,43,Mujer,Isabella Londoño
53843,C154037,56,Hombre,Miguel Ángel Ramírez
53844,C286292,33,Hombre,Jorge Guerrero
53845,C202478,69,Mujer,Sandra Milena Castro
53846,C123394,64,Hombre,Jerónimo Cárdenas
53847,C181374,45,Mujer,Sara Sofía Castañeda
53848,C334049,54,Mujer,Leidy Johanna Restrepo
53849,C326648,69,Hombre,Juan Gallego
53850,C468838,39,Mujer,Juliana Botero
53851,C224992,65,Mujer,María Isabel Ochoa
53852,C332454,47,Mujer,Alejandra Castro
53853,C523722,25,Mujer,Catalina Escobar
53854,C120528,31,Mujer,Liliana Castro
53855,C123615,65,Hombre,Diego Cruz
53856,C218719,23,Mujer,Juana Castañeda
53857,C201810,38,Hombre,Juan José Gómez
53858,C305684,38,Mujer,Alejandra Mora
53859,C309652,31,Mujer,Gabriela Ángel
53860,C195545,35,Hombre,Martín Rodríguez
53861,C960822,38,Mujer,Valeria Zapata
53862,C141424,23,Hombre,Samuel Cruz
53863,C306097,42,Mujer,Tatiana Salazar
53864,C918832,47,Mujer,María Camila Sánchez
53865,C461242,35,Mujer,Manuela Castañeda
53866,C148492,53,Hombre,Oscar Franco
53867,C986683,35,Mujer,Juana Pérez
53868,C672711,27,Hombre,Sergio Marín
53869,C211705,57,Mujer,Juana Sánchez
53870,C133688,18,Hombre,Nicolas Arias
53871,C357301,59,Mujer,Antonella García
53872,C147358,25,Mujer,Ximena Pérez
53873,C846426,56,Mujer,Laura Sofía Quintero
53874,C277724,23,Hombre,Oscar Pérez
53875,C131117,35,Mujer,Ana Lucía Hernández
53876,C287056,42,Mujer,Luciana Ramírez
53877,C270686,22,Mujer,Tatiana Osorio
53878,C309776,43,Mujer,Mariana Montoya
53879,C191387,56,Mujer,Ximena Londoño
53880,C677364,29,Hombre,Juan David Ríos
53881,C259211,24,Mujer,María Alejandra Álvarez
53882,C206992,58,Mujer,Ana Montoya
53883,C255776,27,Mujer,Monica Gómez
53884,C792800,40,Mujer,Sara Valencia
53885,C100801,41,Hombre,José Suárez
53886,C183524,63,Mujer,Antonella Zapata
53887,C151490,42,Mujer,Clara Inés Díaz
53888,C609570,38,Hombre,Andrés Gutiérrez
53889,C306500,23,Hombre,Sergio Escobar
53890,C848891,65,Hombre,Emiliano Rincón
53891,C730548,36,Mujer,Leidy Johanna López
53892,C186728,26,Mujer,Sandra Milena Ortiz
53893,C255507,31,Mujer,Daniela Salazar
53894,C288118,37,Hombre,Mauricio Zapata
53895,C111928,46,Hombre,Tomás Ramírez
53896,C324457,45,Mujer,Patricia Vega
53897,C971199,32,Mujer,Laura Gómez
53898,C462346,34,Hombre,Manuel Ríos
53899,C194206,52,Mujer,Leidy Johanna Mendoza
53900,C188925,62,Mujer,Sara Valentina Muñoz
53901,C975859,37,Mujer,María Isabel Díaz
53902,C162043,45,Mujer,Ana María Henao
53903,C172544,53,Mujer,Liliana Zapata
53904,C530012,56,Mujer,Ana María Cardona
53905,C315523,35,Hombre,Felipe Sánchez
53906,C138886,59,Hombre,Mauricio López
53907,C273845,42,Mujer,Sofía Arias
53908,C239499,25,Hombre,Jhon Jairo Escobar
53909,C569815,49,Mujer,Guadalupe Muñoz
53910,C219459,55,Hombre,José Luis Martínez
53911,C238686,62,Hombre,Camilo Restrepo
53912,C297894,45,Hombre,Miguel Ángel Botero
53913,C340166,19,Mujer,Clara Inés Ochoa
53914,C111283,18,Mujer,Sofía Guerrero
53915,C295770,36,Mujer,Andrea Vargas
53916,C507871,48,Mujer,Laura Valentina Martínez
53917,C268179,32,Hombre,Ricardo Quintero
53918,C148248,38,Hombre,Daniel Vargas
53919,C131554,37,Mujer,María Romero
53920,C222299,59,Mujer,Ana Díaz
53921,C397230,21,Hombre,Luis Fernando Castro
53922,C791827,48,Hombre,Jhon Jairo Mesa
53923,C204487,40,Mujer,Antonia Aguirre
53924,C132258,67,Mujer,María Alejandra Parra
53925,C624233,65,Hombre,Carlos Andrés Ortiz
53926,C471460,29,Hombre,Víctor Manuel Franco
53927,C300399,41,Hombre,Juan José Henao
53928,C204330,46,Mujer,Antonia Rojas
53929,C143115,22,Hombre,Julian Mendoza
53930,C591110,66,Hombre,Juan Esteban Pérez
53931,C240566,35,Mujer,Isabella Restrepo
53932,C827092,63,Mujer,Sandra García
53933,C304198,42,Mujer,Andrea García
53934,C231022,56,Hombre,Simón Cruz
53935,C548065,43,Mujer,Alejandra Gallego
53936,C145114,61,Hombre,Maximiliano Hernández
53937,C331403,28,Hombre,Carlos Andrés Pineda
53938,C317174,24,Mujer,María Paula Mesa
53939,C294798,21,Hombre,Tomás Guerrero
53940,C125916,42,Mujer,Natalia Guerrero
53941,C238349,50,Mujer,Antonia Vargas
53942,C230907,43,Hombre,Carlos Alberto Valencia
53943,C294935,52,Hombre,Emiliano Suárez
53944,C162239,30,Mujer,Sofía Ortiz
53945,C278345,54,Hombre,Daniel Alejandro Suárez
53946,C268329,36,Hombre,Daniel Ramírez
53947,C501348,26,Mujer,Ana María Muñoz
53948,C126124,24,Mujer,Sofía Montoya
53949,C793572,68,Hombre,Tomás Hernández
53950,C202557,52,Mujer,Juliana Gutiérrez
53951,C552607,64,Mujer,María Alejandra Restrepo
53952,C487059,67,Mujer,Marcela Cárdenas
53953,C107758,28,Mujer,Gabriela Gómez
53954,C760927,23,Mujer,Carolina Ortiz
53955,C433603,29,Hombre,Francisco Mesa
53956,C129810,27,Hombre,Daniel Alejandro Bedoya
53957,C183425,19,Hombre,Jhon Jairo Martínez
53958,C407735,48,Hombre,Daniel Rodríguez
53959,C475811,48,Hombre,Camilo Pérez
53960,C257855,34,Hombre,Diego Moreno
53961,C557732,48,Hombre,Manuel Parra
53962,C734729,56,Hombre,Ivan Henao
53963,C417514,60,Hombre,Daniel Gallego
53964,C333814,38,Hombre,Daniel Alejandro Mejía
53965,C328027,59,Mujer,Valentina Mesa
53966,C329212,63,Mujer,Carolina Gutiérrez
53967,C660469,25,Mujer,Ximena Hernández
53968,C629711,56,Mujer,María Victoria Gutiérrez
53969,C951244,25,Mujer,Gloria Vargas
53970,C232894,58,Mujer,Gabriela Jiménez
53971,C754774,43,Hombre,Fernando Sánchez
53972,C868450,41,Mujer,Marcela Rincón
53973,C101064,66,Mujer,Diana Ruiz
53974,C244216,27,Hombre,Oscar Vargas
53975,C612745,48,Hombre,Mario García
53976,C119020,44,Hombre,Sebastián Cardona
53977,C279229,18,Mujer,María Isabel Torres
53978,C198952,53,Mujer,Sara Parra
53979,C422186,24,Mujer,Alejandra Castañeda
53980,C808383,61,Mujer,Isabel Mendoza
53981,C732731,53,Mujer,Diana Restrepo
53982,C278471,40,Mujer,Claudia Escobar
53983,C122880,53,Hombre,Juan Esteban Gallego
53984,C281796,45,Mujer,María Sánchez
53985,C332331,48,Hombre,Gabriel López
53986,C107397,52,Mujer,María Paula Quintero
53987,C973192,66,Mujer,Ana María Restrepo
53988,C274160,69,Mujer,Liliana Rojas
53989,C337483,68,Mujer,Laura Peña
53990,C238926,26,Mujer,Sofía Álvarez
53991,C199950,68,Hombre,Javier Moreno
53992,C316839,38,Hombre,Javier Álvarez
53993,C209786,36,Hombre,Mauricio Guerrero
53994,C645586,59,Hombre,Juan Pablo Peña
53995,C255825,29,Mujer,Monica Londoño
53996,C301559,32,Hombre,Mauricio Zapata
53997,C138538,26,Mujer,Tatiana Botero
53998,C817938,35,Hombre,Julian González
53999,C223506,55,Mujer,Gabriela Valencia
54000,C769076,21,Hombre,Ricardo Valencia
54001,C134402,42,Mujer,Ana Salazar
54002,C104381,64,Mujer,María González
54003,C291578,60,Hombre,Santiago José Moreno
54004,C269056,69,Mujer,Luciana Hernández
54005,C127373,57,Mujer,Tatiana Rincón
54006,C151700,61,Mujer,María Victoria Quintero
54007,C322802,43,Hombre,Víctor Manuel González
54008,C121410,61,Mujer,Sandra Cruz
54009,C921744,34,Mujer,Ana Lucía Mendoza
54010,C274178,69,Hombre,Carlos Andrés Ángel
54011,C259491,23,Hombre,Mauricio Salazar
54012,C316321,28,Mujer,María Isabel Ruiz
54013,C278775,26,Mujer,Sara Vargas
54014,C250356,58,Mujer,Paula Bedoya
54015,C253436,68,Mujer,Claudia Vargas
54016,C778017,54,Hombre,Mario Zapata
54017,C324682,36,Mujer,María Alejandra Botero
54018,C151776,51,Mujer,Natalia Cruz
54019,C120444,42,Mujer,María Fernanda Ramírez
54020,C302457,36,Hombre,Mateo Álvarez
54021,C149144,31,Hombre,Kevin Santiago Correa
54022,C339842,48,Mujer,Manuela Muñoz
54023,C283400,69,Mujer,Valentina Ríos
54024,C177594,32,Mujer,Luz Marina Franco
54025,C243771,25,Mujer,Laura Sofía Castañeda
54026,C310419,69,Mujer,Paola Rodríguez
54027,C653072,66,Mujer,Ximena Díaz
54028,C762073,31,Hombre,Carlos Alberto Salazar
54029,C125093,52,Hombre,Mateo Torres
54030,C669660,41,Hombre,Javier Mendoza
54031,C103514,29,Hombre,Diego Sánchez
54032,C306853,35,Mujer,Sara Sofía Mesa
54033,C217785,68,Hombre,Juan José Mesa
54034,C267489,41,Hombre,Daniel Valencia
54035,C278637,29,Hombre,Andrés Álvarez
54036,C176906,24,Mujer,Antonella Álvarez
54037,C419049,44,Mujer,Claudia Hernández
54038,C248645,22,Mujer,Liliana Valencia
54039,C304825,59,Hombre,Camilo Soto
54040,C206615,57,Mujer,María Isabel Correa
54041,C252647,29,Mujer,Gloria Bedoya
54042,C121802,65,Hombre,Simón Castañeda
54043,C194915,50,Hombre,José Luis Ángel
54044,C146973,61,Hombre,Julian Correa
54045,C111275,29,Mujer,Sofía González
54046,C318761,48,Hombre,José Martínez
54047,C166079,67,Hombre,Felipe Ríos
54048,C191384,64,Hombre,Daniel Alejandro Cruz
54049,C280961,41,Hombre,Jorge Ochoa
54050,C334106,67,Hombre,Diego Alejandro Zapata
54051,C704844,28,Mujer,María José Aguirre
54052,C437219,36,Mujer,María Fernanda Salazar
54053,C198158,65,Mujer,Leidy Johanna Sánchez
54054,C284181,27,Mujer,Sandra Milena Parra
54055,C320958,67,Mujer,Juliana López
54056,C195872,64,Mujer,Leidy Johanna Pérez
54057,C284176,25,Mujer,Laura Sofía Soto
54058,C143422,62,Mujer,Carolina Martínez
54059,C138774,25,Hombre,Francisco Escobar
54060,C143722,60,Mujer,Catalina Bedoya
54061,C112713,25,Mujer,Manuela Arias
54062,C276981,62,Hombre,Miguel Ángel Quintero
54063,C603331,27,Hombre,Mauricio Martínez
54064,C898819,45,Mujer,Marcela Moreno
54065,C301704,28,Hombre,Miguel Gómez
54066,C188266,22,Hombre,Juan José Osorio
54067,C803384,33,Mujer,Juana Arias
54068,C172716,45,Hombre,Brayan Stiven Marín
54069,C586473,23,Mujer,María Victoria Torres
54070,C322034,53,Mujer,Tatiana Hernández
54071,C239575,67,Mujer,Clara Inés Parra
54072,C130244,57,Hombre,Ivan Osorio
54073,C339419,39,Mujer,Guadalupe Vega
54074,C572315,47,Mujer,Ana Lucía Henao
54075,C306323,33,Mujer,Lorena Rincón
54076,C230109,18,Hombre,Mario Londoño
54077,C202280,42,Hombre,Francisco Cardona
54078,C141651,55,Mujer,Clara Inés Marín
54079,C321434,69,Mujer,Luz Marina Marín
54080,C130079,42,Mujer,María Paula Mora
54081,C762707,42,Mujer,Sara Valentina Aguirre
54082,C290159,19,Hombre,Carlos Andrés Castro
54083,C552487,49,Hombre,Julian Sánchez
54084,C185608,65,Mujer,Ana María Montoya
54085,C322030,19,Mujer,Guadalupe Suárez
54086,C232605,67,Mujer,María José López
54087,C163171,51,Mujer,María Camila Ramírez
54088,C452695,45,Mujer,Andrea Parra
54089,C308838,61,Mujer,Catalina Mesa
54090,C321259,45,Mujer,Antonia Quintero
54091,C189710,25,Mujer,Sara Sofía Mesa
54092,C279125,32,Mujer,Monica Escobar
54093,C282726,18,Hombre,Camilo Ruiz
54094,C148167,64,Hombre,Carlos Hernández
54095,C307727,51,Mujer,Guadalupe Arias
54096,C113449,60,Hombre,Andrés Felipe Botero
54097,C299940,52,Mujer,Marcela Ruiz
54098,C279714,23,Mujer,Laura Cardona
54099,C111111,59,Hombre,Mario Álvarez
54100,C332666,53,Hombre,Samuel Mendoza
54101,C309090,28,Mujer,Tatiana Ángel
54102,C305665,26,Mujer,Antonella González
54103,C248851,43,Mujer,Antonia Castañeda
54104,C516954,21,Mujer,María José Correa
54105,C253651,40,Mujer,María José Jiménez
54106,C205637,55,Hombre,Sergio Quintero
54107,C147714,64,Mujer,Ana Sofía Muñoz
54108,C196873,52,Mujer,Carolina Pérez
54109,C621421,60,Mujer,Sandra Milena Escobar
54110,C147391,48,Mujer,Sara Sofía Guerrero
54111,C104213,56,Mujer,Valentina Cárdenas
54112,C155456,19,Mujer,Tatiana Botero
54113,C129680,69,Hombre,Felipe Escobar
54114,C108056,53,Hombre,Francisco Cárdenas
54115,C113505,34,Hombre,Miguel Muñoz
54116,C151421,24,Mujer,Alejandra Rincón
54117,C652833,35,Hombre,Miguel Ortiz
54118,C744373,67,Mujer,Marcela Mora
54119,C291449,41,Mujer,Andrea Londoño
54120,C197498,27,Mujer,Antonia Vargas
54121,C280882,46,Mujer,Clara Inés Cárdenas
54122,C163941,35,Mujer,Paula Pineda
54123,C203695,46,Hombre,Víctor Manuel Hernández
54124,C319479,33,Mujer,Andrea Franco
54125,C910510,53,Hombre,Carlos Alberto Rodríguez
54126,C173027,43,Mujer,Liliana Ramírez
54127,C714332,58,Mujer,Ana Sofía Sánchez
54128,C175455,45,Hombre,Samuel Quintero
54129,C314904,53,Hombre,Fernando Romero
54130,C199933,52,Mujer,Gabriela Salazar
54131,C143940,27,Hombre,Julian Londoño
54132,C180132,26,Hombre,Hector Botero
54133,C107176,54,Hombre,Andrés Felipe Cruz
54134,C162314,63,Mujer,María José Aguirre
54135,C239415,61,Hombre,Luis Fernando Rincón
54136,C164835,64,Mujer,María Camila Franco
54137,C876633,47,Mujer,María José Osorio
54138,C257209,48,Mujer,Clara Inés Martínez
54139,C192033,39,Hombre,Jorge Castañeda
54140,C140770,55,Mujer,Camila Cardona
54141,C116288,35,Mujer,Laura Sofía Quintero
54142,C157506,50,Mujer,Leidy Johanna Bedoya
54143,C759120,18,Hombre,Ivan Hernández
54144,C455110,27,Mujer,Diana Gómez
54145,C132293,42,Mujer,Isabel Mora
54146,C104088,24,Hombre,Miguel Ángel Aguirre
54147,C129692,33,Mujer,Tatiana Ortiz
54148,C262636,20,Mujer,Marcela Marín
54149,C224118,56,Hombre,Simón Martínez
54150,C202367,54,Mujer,Alejandra García
54151,C265174,50,Mujer,Dulce María Torres
54152,C719588,51,Hombre,Miguel Ángel Mora
54153,C290329,53,Mujer,Valeria Gutiérrez
54154,C235393,39,Hombre,Daniel Alejandro Salazar
54155,C204325,41,Mujer,Gabriela Gómez
54156,C142708,23,Hombre,Luis Fernando Rojas
54157,C990630,40,Hombre,Gabriel Gutiérrez
54158,C141053,67,Hombre,Jerónimo Parra
54159,C315148,39,Mujer,Sara Mejía
54160,C295967,22,Mujer,Sofía Guerrero
54161,C312525,22,Hombre,Brayan Stiven Arias
54162,C139854,65,Mujer,Guadalupe Ruiz
54163,C192081,56,Mujer,Sara Sofía Mora
54164,C317036,20,Hombre,Andrés Pérez
54165,C290382,65,Mujer,Lorena Henao
54166,C241918,61,Mujer,Patricia Restrepo
54167,C222242,55,Mujer,Monica Arias
54168,C206397,64,Hombre,Francisco Gutiérrez
54169,C165769,20,Mujer,Isabella Muñoz
54170,C599346,58,Mujer,Ximena Gallego
54171,C193943,22,Mujer,Natalia Salazar
54172,C248474,28,Mujer,Natalia Pineda
54173,C308113,21,Mujer,Juliana Torres
54174,C145101,28,Hombre,Mario Mora
54175,C425336,30,Mujer,María Isabel Castañeda
54176,C175188,28,Hombre,Ricardo Gallego
54177,C202164,43,Hombre,Juan Esteban Ríos
54178,C244464,22,Mujer,María Fernanda González
54179,C328605,21,Mujer,Juliana Valencia
54180,C296348,43,Hombre,Juan Sebastián Castañeda
54181,C304729,62,Hombre,Cristian Camilo Castañeda
54182,C298493,21,Mujer,Luz Marina Franco
54183,C103886,19,Hombre,Sergio Botero
54184,C287155,53,Mujer,Luciana Gallego
54185,C219467,68,Hombre,Sebastián Londoño
54186,C268509,57,Hombre,Andrés Felipe González
54187,C248905,67,Mujer,María José Vargas
54188,C103758,23,Hombre,Mario Bedoya
54189,C438009,67,Hombre,Miguel Suárez
